,name,market_pairs,circulating,max supply,MC,MC_dominance,sixty_days_change,SC
342,MaidSafeCoin,4,452.552412,0,169.63128684412686,0.0074,-34.50041215,False
343,RSK Infrastructure Framework,17,807.6466736121615,0,167.77192807618587,0.0074,-19.29247498,False
344,XSGD,15,230.80937818917,0,167.73269587358135,0.0,-1.59708563,False
345,Rakon,5,242.857143,1,164.87062190819356,0.0,14.60970958,False
346,Qredo,17,33.15993106,1,164.62573854094455,0.0,127.23205116,False
347,Terra Virtua Kolect,28,655.0041177999999,1,163.60149513197604,0.0,26.2217035,False
348,TrueFi,28,548.95619422,1,163.48404649500077,0.0,-32.8871449,False
349,Solanium,9,55.0,1,163.6406141609331,0.0,54.85181777,False
350,Linear,41,4003.6651225244445,1,162.51482516261265,0.0,-26.39403578,False
351,Kin,26,1671198.8429283907,1,162.0909755507822,0.0071,10.16411114,True
352,Clover Finance,38,211.07179,0,161.9828079626447,0.0,-36.30799449,False
353,Keep3rV1,28,0.200001,1,161.83331847071335,0.0071,162.18539962,False
354,Uquid Coin,35,10.0,0,160.9463719314522,0.0071,13.59088787,False
355,Badger DAO,52,11.16939331246186,1,159.59209332592891,0.007,-49.01134386,False
356,Ellipsis,26,497.5464827550242,1,159.54572879796302,0.0,-41.14346819,False
357,Centrifuge,13,134.561404,0,158.51560214958565,0.0,-22.37608004,False
358,GXChain,27,75.0,1,156.99616105084706,0.0069,260.6301022,False
359,Gitcoin,36,14.19820172566192,0,156.1831997653472,0.0,46.12029998,False
360,Star Atlas DAO,12,21.6,1,155.979931190057,0.0,-14.55321152,False
361,RichQUACK.com,8,44085961274.1523,1,156.03328759465836,0.0,4140.50098756,False
362,FUNToken,29,10994.873521398025,1,152.02776076366635,0.0067,-35.43495297,False
363,Enzyme,50,1.79273762622673,0,151.52752930361476,0.0067,-36.118477,False
364,GameFi,6,0.998099,1,151.1264632574025,0.0,73.1315771,False
365,Metadium,8,1245.43030386,0,150.7343793581957,0.0066,2.57198953,False
366,QuarkChain,25,6399.906497,1,150.51664131505115,0.0066,-26.3585198,False
367,Metal,37,66.588888,1,148.8723909928814,0.0065,-37.72446487,False
368,TrustSwap,20,97.24016450516498,1,146.7810861869268,0.0064,63.13781457,False
369,DeRace,12,36.9,0,148.2651652653199,0.0,50.69391618,False
370,Toko Token,28,108.5,1,147.48881433262954,0.0,-28.28263991,False
371,DeFi Pulse Index,9,0.55898342579149,0,147.42354930029498,0.0,-20.44072974,False
372,Standard Tokenization Protocol,26,1318.893221027067,1,146.7118843064318,0.0064,-13.43132543,False
373,Circuits of Value,16,1000.0,0,148.12142963224184,0.0,695.00633537,False
374,Dero,11,11.047273,0,145.80867877480532,0.0064,-45.30023515,False
375,Gemini Dollar,28,145.50984849,1,144.78096489435293,0.0064,0.11076447,False
376,Proton,13,8448.8856788389,0,143.2068381666804,0.0063,-30.25691707,False
377,Deeper Network,18,1036.755621,1,142.72027061228772,0.0063,22.84015746,False
378,Wanchain,23,192.70189118846744,1,139.84797877571964,0.0061,-19.27276067,False
379,USDX [Kava],8,142.207677,1,139.20935438806245,0.0,3.57772564,False
380,Zenon,5,6.3307504184692505,0,137.34490318572196,0.0,4.35525914,False
381,Syntropy,6,502.1310366699837,1,136.24826570399415,0.006,-26.56526754,False
382,ZB Token,6,463.28881,0,134.57965375421998,0.0,5.30889879,False
383,POA Network,2,294.55486516313744,0,133.96055412538422,0.0059,1242.99012865,False
384,DEAPcoin,17,3331.7550008440835,1,134.0740019017366,0.0,432.45310736,False
385,TABOO TOKEN,5,9782.67808,1,134.33459860752032,0.0,234.48483283,False
386,Phala Network,42,272.0,1,133.1305202849339,0.0058,-39.13459359,False
387,WHALE,9,7.1505812068,1,133.0365910897021,0.0,18.24688906,False
388,Gods Unchained,18,23.660714,1,133.3297873294921,0.0,33.20594111,False
389,Aurory,8,9.6,1,132.20656078179186,0.0,-1.27944983,False
390,BinaryX,19,2.02289756980632,1,131.8005905158317,0.0,5.09149787,False
391,MetisDAO,11,1.88150345425,1,131.09686140691733,0.0,20.15047863,False
392,AllianceBlock,24,232.955783,1,131.17305580746336,0.0,-24.57004503,False
393,BioPassport Token,5,1755.10346,1,129.9446892857515,0.0,184.1702161,False
394,SuperRare,30,101.756228,1,129.8606909549361,0.0,-7.20667849,False
395,Everipedia,23,10021.451462454,1,129.85555696537384,0.0057,-35.29785624,False
396,PEAKDEFI,10,1087.3773417144341,1,129.77855922779133,0.0,-56.63228133,False
397,Decentral Games,12,0.34669549674607,1,129.5200798111571,0.0,58.12240169,False
398,LCX,49,741.5971485662031,0,128.6042189029286,0.0,56.07381098,False
399,Propy,7,70.850406,0,128.12338392179223,0.0056,101.76330474,True
400,Smooth Love Potion,62,3201.061258,0,127.79069750153029,0.0056,-47.58271845,False
401,Utrust,37,450.0,1,126.74292540250823,0.0056,-28.20376935,True
402,RSK Smart Bitcoin,7,0.00260162466439,0,125.18903036494866,0.0055,-13.40481824,False
403,Strike,8,3.06232074197024,1,124.6279728651717,0.0055,-29.71581758,False
404,Ethernity Chain,25,12.6761551517366,1,123.69740562382665,0.0,-8.80443665,False
405,DerivaDAO,10,26.09466378333334,1,124.48439506699255,0.0,-19.50482139,False
406,Automata Network,31,172.252,0,122.44532476942337,0.0,-26.86632726,False
407,ARPA Chain,50,1129.168018,1,120.08400541009868,0.0053,50.51240007,False
408,MiL.k,6,78.1608124950269,0,119.10373788947834,0.0,29.52191029,False
409,DeFi Land,4,586.335,1,117.9172916446934,0.0,-15.97629973,False
410,MXC,19,2642.132373,0,117.22719242445275,0.0051,6.4284622,False
411,dKargo,12,1017.709366,0,117.26270897159313,0.0,-28.98887234,False
412,ankrETH,3,0.02933,1,116.67739992965643,0.0,22.14603192,False
413,Samoyedcoin,16,2728.946647,0,116.4670106075018,0.0,173.67592321,False
414,Shiden Network,15,54.23004265547999,1,116.15804220354933,0.0,-55.48747391,True
415,sUSD,27,115.74534541589966,1,115.96634772370462,0.0,0.18247136,False
416,Splintershards,12,326.334919450017,1,115.75534016208988,0.0,-60.22837319,False
417,Handshake,13,446.44513464715703,1,114.34431884549896,0.005,31.9718196,False
418,Chimpion,4,31.72738734573464,0,113.52502096891016,0.0,17.57606059,False
419,STASIS EURO,11,98.82594,0,112.10365253003557,0.0049,-2.02664221,False
420,Contentos,20,3647.8821639406196,0,111.83811922789165,0.0049,35.77123424,False
421,Dusk Network,21,383.1637068763251,1,111.23928467304334,0.0049,79.28997774,True
422,Klever,27,3397.615776017622,1,110.49732912526028,0.0,-17.74407053,False
423,Haven Protocol,7,16.192933,0,109.76830726820936,0.0048,-4.75290868,False
424,Impossible Decentralized Incubator Access,5,45.0,1,109.43258181145772,0.0,137.07383074,False
425,Balancer,111,6.943831,1,108.98753061452615,0.0048,-24.76113908,False
426,xDai,24,7.43378153028437,1,107.97795687771193,0.0047,26.58175567,False
427,Define,6,57.239583,1,107.89625430839236,0.0,9.04120145,False
428,BitShares,48,2994.59,1,107.49357477845363,0.0047,-21.21697225,False
429,MixMarvel,13,4699.943107777984,1,106.63665131750062,0.0047,218.1850603,False
430,AIOZ Network,11,203.35763871380473,1,106.35561563907461,0.0,136.75697469,True
431,Adventure Gold,42,70.170001,0,105.4858075498708,0.0,-57.02100124,False
432,Beefy Finance,27,0.072,1,105.6655782040403,0.0,35.14786151,False
433,TROY,13,8905.660523,0,105.25290302711493,0.0,-40.98263588,False
434,LTO Network,24,297.1810792588677,1,104.80418071824812,0.0046,23.9068905,False
435,Celo Dollar,10,105.09774397231318,1,104.42238188018712,0.0,-0.8445961,False
436,Komodo,29,129.19283787735,1,104.05832750027093,0.0046,-19.65176353,False
437,IRISnet,27,1168.407465396969,0,103.59095655255642,0.0045,-17.38851831,False
438,DFI.Money,85,0.038596,1,103.56011629633946,0.0045,-33.64066294,False
439,Boson Protocol,23,62.63229618,1,102.9300583063601,0.0,60.71902565,False
440,Morpheus.Network,8,47.1800138588,1,101.68748036999563,0.0045,-50.48885247,False
441,Ampleforth Governance Token,44,9.620687742658921,1,101.46961747262583,0.0,-20.82391041,False
442,Bread,8,88.862718,0,101.50762751329616,0.0045,552.83505855,False
443,Venus USDC,1,4771.015133,0,101.12893187836937,0.0,1.47631754,False
444,CYCLUB,3,574.7166480256939,1,101.0315117685633,0.0,554.22440927,False
445,Streamr,43,767.1218672729331,0,100.59664059457442,0.0044,-17.66620821,False
446,DODO,51,110.551965,1,100.7754990053627,0.0044,-31.87429706,False
447,VVS Finance,5,897706.224845,1,99.54308016996228,0.0,0.0,False
448,MonaCoin,22,65.729674871168,1,98.8087778859935,0.0043,1.91803928,False
449,Cocos-BCX,17,42.015868,1,98.53082215108408,0.0043,273.74663602,False
450,Litentry,23,31.01404896,1,98.00484306387035,0.0043,-15.70551765,False
451,bZx Protocol,39,364.36754877984396,1,97.2424071828865,0.0043,-4.92508898,True
452,Presearch,10,396.578435,1,96.26294921473452,0.0,-40.29502606,False
453,Swarm,22,50.21944293251328,0,96.13517471176935,0.0,-45.70979201,False
454,Travala.com,35,51.49063723,1,95.95309494482832,0.0042,-38.94994145,False
455,Aurox,4,0.521929,1,95.86702863928595,0.0,124.23225535,False
456,CertiK,27,59.995484846699995,0,95.63375336292417,0.0042,-12.82650558,True
457,Moss Coin,1,367.19468883762505,1,95.74538720141699,0.0042,50.35352671,False
458,Hifi Finance,25,10000.0,1,95.73442004756323,0.0042,-29.58356194,True
459,Tranchess,32,49.459976895199844,1,95.71521674600696,0.0,-43.33200114,False
460,ApeSwap Finance,19,81.53307009805104,0,95.39862531255966,0.0,-46.85321457,False
461,Bluzelle,38,316.22875311582754,0,94.61158474330038,0.0042,22.62812555,True
462,Sentinel,7,5973.633353,0,94.30489609139596,0.0,-50.38739323,False
463,Thunder Token,19,8180.3373,1,93.67407618469095,0.0041,-24.73734903,False
464,Asch,1,93.355331,0,93.38607852949592,0.0,25462.26426431,False
465,Oxygen,18,64.268981374359,1,93.2718479213889,0.0,-32.50562529,False
466,Decentral Games [new],5,250.40987151596744,1,93.22835687054935,0.0,-31.72931884,False
467,MARINADE STAKED SOL,9,0.498,1,92.56593842772428,0.0,22.83396867,False
468,BarnBridge,31,5.1074300097300105,0,92.36436587682894,0.0,-22.99935083,False
469,Loom Network,46,1000.0,0,91.66820830431111,0.004,-23.54912254,False
470,TokenPocket,12,3466.4574,1,90.27248114777998,0.0,-10.0569185,False
471,cVault.finance,6,0.01,0,89.53272257610053,0.0,-11.52863917,False
472,RAMP,21,405.9371424756136,1,89.40435241924902,0.0,-25.70007372,False
473,Wrapped NXM,47,1.676964,1,89.35005031773932,0.0039,-6.27242455,False
474,Liquity,5,13.389691831485932,1,89.22492726670819,0.0,-5.24538203,False
475,HUNT,4,110.35739888799999,1,89.21723475276414,0.0,2.96155736,False
476,Elitium,5,27.89811750567464,1,88.94704532427744,0.0,-24.64033891,False
477,Vega Protocol,15,7.43188881799358,1,88.65171784447446,0.0,-28.89236419,False
478,Hoge Finance,11,402328.207223,1,87.6892505891856,0.0,113.75413864,False
479,DAD,6,476.158714,0,87.60980985317416,0.0038,-7.54030678,False
480,Carry,10,8757.961716605441,0,87.46986524926349,0.0038,-19.82181737,False
481,ssv.network,9,10.0,0,87.39619404735507,0.0,-48.65678227,False
482,Aleph.im,21,182.63189919608888,1,86.91500080598483,0.0,-22.08741951,False
483,Shapeshift FOX Token,9,117.02244860441799,1,86.57533786874757,0.0,160.11193733,False
484,district0x,29,600.0,0,86.22403564962862,0.0038,-4.71542625,False
485,QuickSwap,142,0.3271,1,85.86717524905522,0.0,-34.11033377,False
486,NewYork Exchange,6,7.090059864674,1,85.44355109718073,0.0,-25.36370747,False
487,KeeperDAO,18,0.61763634822193,1,85.12672288403176,0.0,9.39724969,False
488,LGCY Network,5,12713.925827157898,1,85.09055300132006,0.0,-30.26303197,False
489,EPIK Prime,8,234.382715,1,83.93549684170556,0.0,225.3159793,False
490,CUDOS,10,2208.174437084895,1,83.76995782182988,0.0,33.80294214,False
491,Karura,11,18.314791,1,83.40595201783216,0.0,-43.50362648,False
492,Tellor,42,2.29552407632631,0,82.253746944613,0.0036,-21.37938891,False
493,Rarible,27,5.392880302097,0,82.2239808762268,0.0,-29.58765948,False
494,Alpha Quark Token,6,20.7269781314,1,82.02506430580269,0.0,-14.51488009,False
495,Shyft Network,7,142.38069433268987,1,81.60600415793897,0.0,-30.58022568,False
496,Ribbon Finance,11,49.71689553965683,1,81.53387094142818,0.0,-53.19091241,False
497,Alpaca Finance,37,141.60387222787108,1,81.53562570335971,0.0,-31.64584375,False
498,Aion,16,499.173461,0,81.06578240243643,0.0036,-4.49356173,False
499,Lido DAO Token,21,24.5392726900496,1,80.90241618639739,0.0,-13.71427147,False
500,Rai Reflex Index,9,26.785871031006078,0,80.85549320094972,0.0,-1.26678805,False
501,Ambire AdEx,22,136.83093488865651,1,80.20110025861982,0.0035,12.47481895,True
502,BOSAGORA,7,303.59503073679207,0,78.80439041409376,0.0035,150.76071824,False
503,DIA,37,56.6346,1,79.28554061004996,0.0035,-31.18989513,True
504,Unifty,2,1.47545142444235,1,79.24120146918352,0.0,170.1696549,False
505,Tokenlon Network Token,34,44.55909367963253,1,78.8897947534321,0.0,-19.1890138,False
506,Beyond Protocol,4,7.427778,1,78.52727206415838,0.0,-75.78038097,False
507,Kava Lend,19,94.166667,1,78.08221774584278,0.0,-13.33070095,False
508,TNC Coin,14,5851.183164,0,77.89039895256168,0.0,255.67990998,False
509,XeniosCoin,2,76.27495805368001,1,77.6697757594912,0.0,-14.64673206,False
510,Waltonchain,30,78.3134242766,1,77.62440778688982,0.0034,0.03813165,False
511,Akropolis,48,3481.910213955027,0,77.56535326494779,0.0034,-22.52434514,False
512,ZKSwap,21,197.44,1,77.48228750838786,0.0034,-28.61499951,False
513,Fusion,14,70.32640767307134,1,77.0135868580434,0.0034,74.59250326,False
514,Bella Protocol,34,48.0,1,76.2562074202728,0.0,-12.10801631,False
515,StarTerra,1,16.556189646169,1,76.1142800790678,0.0,-20.42855332,False
516,Glitch,9,79.28295162859864,1,75.82100831553555,0.0,23.73456703,False
517,BoringDAO,3,0.1419348649295,1,75.77713939682194,0.0,251.38835966,False
518,MATH,16,114.35616404000001,1,75.59509083944566,0.0,-45.24951404,False
519,ZIMBOCASH,2,1590.6160097096,1,75.03395801057674,0.0,60.84694225,False
520,Newscrypto,21,150.40083369860733,1,75.11868940667615,0.0,-40.62321996,False
521,Beam,26,103.11356,1,74.88710616120838,0.0033,3.16847767,False
522,Cortex,17,187.48535034375,1,74.824443782613,0.0033,74.74171855,True
523,Sentinel Protocol,3,459.42945128629293,0,73.27317545712091,0.0032,-30.22660355,False
524,Epic Cash,1,13.341224,1,73.08382759005241,0.0,661.97937312,False
525,NULS,38,99.6207393123732,1,72.80667508318464,0.0032,29.01124451,False
526,Firo,37,12.659711791367341,1,72.48401338669414,0.0032,-30.04980786,False
527,StackOs,6,336.77312798403517,0,71.67872116820388,0.0,848.41199958,False
528,Venus XVS,1,224.433925,0,71.11943636685046,0.0,-41.65332591,False
529,Refereum,7,4999.1801,0,71.1037327593901,0.0031,-13.8419722,False
530,Aergo,20,264.019889621404,1,70.37134620118913,0.0031,-25.76033366,True
531,Energi,7,47.80561010665747,0,69.94729529862066,0.0031,-20.14998302,False
532,PARSIQ,17,141.38348250367,1,69.6470054698493,0.0,-2.16494426,True
533,MANTRA DAO,27,410.71428473147216,1,69.37189504480298,0.0,-27.150873,False
534,Darma Cash,2,216.006703,1,68.86364023764222,0.0,-1.09531377,False
535,Qcash,97,460.0002,1,68.82753283728525,0.0,-2.77110462,False
536,Adshares,11,20.984392441572,1,68.55764324828421,0.003,118.24950898,False
537,MimbleWimbleCoin,7,10.7989958569404,1,67.59954033471014,0.0,72.49227817,False
538,Assemble Protocol,10,680.079761,1,66.88576384343777,0.0,165.41129319,False
539,RChain,5,628.2107719332289,0,66.65861142201635,0.0,-21.83415704,True
540,Pangolin,29,66.963053,1,66.537505042764,0.0,-19.65168598,False
541,Selfkey,30,5059.969445705637,0,66.1288195632076,0.0029,48.07673928,False
542,Bytom,45,1622.3036938074902,1,65.97450515386632,0.0029,-22.9896937,True
543,Mithril,29,1000.0,0,65.69218527538565,0.0029,36.23144857,True
544,Maple,6,2.90517159182468,1,66.71355082564567,0.0,31.06074651,False
545,Metronome,12,12.46569141680536,0,65.67826673501474,0.0029,15.1700339,False
546,Freeway Token,4,5455.459241353833,1,65.43181745732568,0.0,23.48687293,False
547,Harvest Finance,37,0.652936582713,1,65.33669591758274,0.0,-42.23752528,False
548,Gas,47,10.128375105773,1,65.25799957843162,0.0029,-35.88548393,True
549,FIO Protocol,16,370.4643895130667,1,65.21327475861497,0.0029,-4.55941077,False
550,SUKU,20,119.149903,0,65.21819363142478,0.0,7.06329131,False
551,BitMart Token,3,173.71794518118548,0,64.6386514842271,0.0028,29.17749739,False
552,Strong,7,0.138269,1,64.45437724278852,0.0,-30.55040029,False
553,DigixDAO,10,0.08063431883911,0,63.960504629108726,0.0028,18.87554748,False
554,Hacken Token,12,453.860911,1,63.73291558628652,0.0,70.84433275,True
555,Valobit,7,1200.8069638904392,1,63.34177183633444,0.0,9.44851127,False
556,PolkaFoundry,8,37.55090906280676,1,63.340102811319184,0.0,38.09452446,False
557,Position Exchange,8,15.399511916091969,1,62.44397193493906,0.0,25.71150897,False
558,EverRise,5,63879.133973430246,1,62.03164708079563,0.0,-8.99333732,False
559,Groestlcoin,30,78.97984388736623,1,61.98634006270028,0.0027,-26.92258151,False
560,VerusCoin,9,65.71293680542011,1,61.77838688421187,0.0,-20.18309079,False
561,Reflexer Ungovernance Token,4,0.1540853431406,1,61.48701745674942,0.0,43.9020259,True
562,Kava Swap,4,33.854166,1,61.43468122181923,0.0,-10.15736884,False
563,Vai,30,66.641706,1,61.29837995193879,0.0027,-16.23134567,False
564,Atari Token,24,886.95994,1,61.25858353321543,0.0,44.46401214,False
565,MovieBloc,17,6752.849263143925,1,61.19580745016157,0.0027,-19.36218757,False
566,Grid+,3,39.236491,0,61.04592353978274,0.0,384.93059652,False
567,CoinLoan,5,1.95,1,60.7682576953308,0.0,71.60266017,False
568,Doge Dash,4,54046.88250960472,1,60.609878722178635,0.0,2746.59846692,False
569,Bounce Token,30,2.083955597602,1,60.36952347824812,0.0,17.59045515,False
570,PAC Protocol,14,15818.991284226984,1,59.31796554262351,0.0,-39.6421231,False
571,GameZone,5,63.890301560000005,1,58.41975167439549,0.0,10.69967954,False
572,Bytecoin,11,184066.828814058,1,59.32425278534985,0.0,-5.75075545,False
573,PAID Network,6,83.070175,1,58.84494067868207,0.0,49.43336384,False
574,CoinEx Token,7,708.633582211935,0,58.774079776876505,0.0,40.33643962,False
575,Steem Dollars,3,9.973548067,0,58.446000188710165,0.0026,-24.90879863,False
576,SifChain,7,421.5731956881906,0,58.204367449070986,0.0,-69.64559631,False
577,Flamingo,22,150.0,0,57.875394428852914,0.0,-20.49383377,False
578,Kryll,11,38.084598,0,57.780939498553266,0.0025,381.08111993,False
579,VideoCoin,3,157.3027727992324,0,57.249606082571724,0.0,-31.5009005,False
580,Venus BUSD,1,2694.77047,0,57.242245567426,0.0,1.28300828,False
581,Elastos,22,20.244694436235843,1,57.00061010226777,0.0025,-35.90545514,False
582,Velo,8,338.521544,1,55.91768090877936,0.0,-41.10989829,False
583,Measurable Data Token,22,676.1570125,1,55.94735077989447,0.0,86.59731126,False
584,GMT Token,12,146.89523771600852,1,55.7720305828833,0.0,-7.45747349,False
585,Hegic,22,672.6473491958503,1,55.72320524537743,0.0,-51.23552477,False
586,Kleros,20,619.1482972541395,0,55.35330310367685,0.0024,-27.43739683,False
587,REVV,64,278.27064227439257,1,55.25175860879616,0.0,53.6766874,False
588,Marlin,30,736.908424429,1,55.103758083363076,0.0,-19.14192082,False
589,BTU Protocol,4,90.51421566574915,1,55.02110562788688,0.0,-11.11771128,False
590,Frontier,49,74.3875,1,55.028379896962505,0.0024,-39.58601584,False
591,SORA,23,0.4065902655581,0,54.658636514175925,0.0024,-44.21271632,False
592,Dego Finance,35,8.607383,1,54.530217725863636,0.0,-17.91056704,False
593,Maro,2,499.826990272,1,54.24457959516321,0.0024,1.82109639,False
594,Dock,32,739.372718362213,1,54.17713689837633,0.0024,-12.46996491,True
